month,state,district,district_key,ARI,Risk,BUR,BUD,AWF,MAF_raw,bio_updates_total,demo_updates_total,enrol_total,age_18_greater,MonthDate,Year,MonthName,Recommendation
2025-03,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6555296395910064,Low,0.0,4466.321243523316,0.0103626943005181,1486.0,2218.0,1773.0,193,2,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6567515078002095,Low,0.0,4423.076923076924,0.0,1034.0,1682.0,1218.0,182,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6550828987218125,Low,0.0,3504.901960784314,0.0,664.0,1661.0,805.0,204,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6552916578759701,Low,0.0,3422.4806201550387,0.003875968992248,1277.0,1923.0,1458.0,258,1,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.658172337903234,Low,0.0,6695.652173913044,0.0,392.0,974.0,463.0,46,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6563749377159754,Low,0.0,3355.191256830601,0.0,1499.0,2751.0,1738.0,366,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6584937759236025,Low,0.0,1591.4477073673363,0.0015455950540958,3992.0,5671.0,4441.0,1941,3,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6631824966102131,Low,0.0,3056.07476635514,0.0122970978848991,6938.0,15756.0,8382.0,2033,25,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6610087744734423,Low,0.0,3105.93220338983,0.0042372881355932,4780.0,7752.0,5708.0,944,4,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,MAYURBHANJ,ODISHA|MAYURBHANJ,0.6632529276002003,Low,0.0,3241.49377593361,0.0,5506.0,8371.0,6517.0,1205,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.7380079777693376,Low,0.0,70886.55462184874,0.0252100840336134,9849.0,64521.0,10514.0,476,12,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6536964414294782,Low,0.0,2527.5229357798166,0.0,495.0,1251.0,565.0,218,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6536895189300839,Low,0.0,3005.524861878453,0.005524861878453,815.0,1179.0,957.0,181,1,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6556964754313833,Low,0.0,3765.5172413793102,0.0,849.0,1049.0,975.0,145,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6528068282751284,Low,0.0,3006.993006993007,0.0069930069930069,478.0,870.0,551.0,143,1,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6498881919566384,Low,0.0,1905.9405940594056,0.0198019801980198,966.0,877.0,1112.0,202,4,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6549342045460947,Low,0.0,3975.0,0.0,278.0,507.0,318.0,40,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6546607006720359,Low,0.0,2840.909090909091,0.0,846.0,1333.0,946.0,220,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6564051768132266,Low,0.0,1390.775144138373,0.0006406149903907,2829.0,4440.0,3114.0,1561,1,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6590628065898916,Low,0.0,2038.0327868852453,0.0052459016393442,4449.0,7916.0,5286.0,1525,8,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6547379401432891,Low,0.0,1980.0918836140888,0.004594180704441,1955.0,2883.0,2213.0,653,3,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,NABARANGAPUR,ODISHA|NABARANGAPUR,0.6483594026697781,Low,0.0,1975.7225433526007,0.0404624277456647,2361.0,3549.0,2720.0,865,35,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,NABARANGPUR,ODISHA|NABARANGPUR,0.1945701357466063,High,12.0,0.0,0.0271493212669683,0.0,0.0,0.0,442,12,2025-01-01,2025,Jan-2025,URGENT: Biometric refresh camp + fallback auth readiness
2025-01,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.9924979384849312,Low,0.0,305826.0869565217,0.0,4444.0,38027.0,5110.0,69,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.653933470726716,Low,0.0,3164.179104477612,0.0,224.0,1207.0,259.0,134,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6571010902870738,Low,0.0,5916.666666666667,0.0,276.0,840.0,344.0,48,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6564033418257595,Low,0.0,5180.555555555556,0.0,348.0,881.0,400.0,72,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6561763550092858,Low,0.0,5230.769230769231,0.0,185.0,650.0,219.0,52,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6355590594925993,Low,0.0,5315.789473684211,0.1052631578947368,359.0,718.0,446.0,57,6,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6561979569156449,Low,0.0,5428.571428571428,0.0,70.0,213.0,94.0,14,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6551715921344801,Low,0.0,4125.0,0.0,318.0,926.0,396.0,96,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6540465385128688,Low,0.0,2359.081419624217,0.0,802.0,2419.0,923.0,479,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6571466539568153,Low,0.0,3907.9861111111113,0.0052083333333333,2180.0,5785.0,2597.0,576,3,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6553168715882255,Low,0.0,3763.250883392226,0.0070671378091872,1437.0,2954.0,1756.0,283,2,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,NAYAGARH,ODISHA|NAYAGARH,0.6561581066221394,Low,0.0,2885.8921161825724,0.0,1673.0,3106.0,2069.0,482,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,NUAPADA,ODISHA|NUAPADA,0.9061976509784536,Low,0.0,227540.54054054056,0.0,3120.0,29434.0,3424.0,74,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6529572212861016,Low,0.0,2237.704918032787,0.0,258.0,811.0,294.0,122,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6551479003217014,Low,0.0,4097.5609756097565,0.0,322.0,932.0,386.0,82,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6541444135261476,Low,0.0,3263.7362637362635,0.0,281.0,884.0,350.0,91,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6543144408961772,Low,0.0,3481.4814814814813,0.0,239.0,718.0,273.0,81,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6558379435082478,Low,0.0,4864.406779661017,0.0,226.0,720.0,271.0,59,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6569564910570052,Low,0.0,6111.11111111111,0.0,67.0,305.0,81.0,18,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6569842776206851,Low,0.0,5442.622950819672,0.0,514.0,909.0,598.0,61,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6540938957645639,Low,0.0,2048.979591836735,0.0,1026.0,2404.0,1121.0,490,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6590421800968096,Low,0.0,4604.751619870411,0.0,2234.0,5173.0,2795.0,463,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6541523255415418,Low,0.0,3323.0088495575224,0.0088495575221238,1254.0,1827.0,1520.0,226,2,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,NUAPADA,ODISHA|NUAPADA,0.6567578528699056,Low,0.0,3300.2832861189804,0.0,1753.0,2709.0,2006.0,353,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,PURI,ODISHA|PURI,0.9088531702712448,Low,0.0,229077.66990291263,0.0,5157.0,42272.0,5739.0,103,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,PURI,ODISHA|PURI,0.654207809739747,Low,0.0,3088.888888888889,0.0,429.0,1229.0,499.0,135,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,PURI,ODISHA|PURI,0.658144647444828,Low,0.0,6320.754716981132,0.0,618.0,820.0,741.0,53,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,PURI,ODISHA|PURI,0.6572345245337052,Low,0.0,5584.415584415584,0.0,567.0,989.0,636.0,77,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,PURI,ODISHA|PURI,0.6572203180532172,Low,0.0,5981.481481481482,0.0,303.0,872.0,349.0,54,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,PURI,ODISHA|PURI,0.6539632784810765,Low,0.0,4652.173913043479,0.0108695652173913,531.0,1027.0,609.0,92,1,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,PURI,ODISHA|PURI,0.6561538254543776,Low,0.0,5282.051282051282,0.0,139.0,538.0,172.0,39,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,PURI,ODISHA|PURI,0.6559646498751128,Low,0.0,4171.875,0.0,743.0,1235.0,836.0,128,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,PURI,ODISHA|PURI,0.655450702393183,Low,0.0,2052.489905787349,0.0,1797.0,3191.0,2047.0,743,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,PURI,ODISHA|PURI,0.6588313101972374,Low,0.0,3417.948717948718,0.0025641025641025,3154.0,6931.0,3667.0,780,2,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,PURI,ODISHA|PURI,0.6567372554555645,Low,0.0,2515.0501672240803,0.0016722408026755,2427.0,4448.0,2847.0,598,1,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,PURI,ODISHA|PURI,0.6583672614038902,Low,0.0,2918.194640338505,0.0,2915.0,5389.0,3444.0,709,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.8860954217969046,Low,0.0,207575.7575757576,0.0,6309.0,39099.0,7079.0,99,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6535442952982087,Low,0.0,2496.4028776978416,0.0,428.0,851.0,494.0,139,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6561655762201775,Low,0.0,4743.589743589743,0.0,492.0,735.0,589.0,78,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6587864561941381,Low,0.0,6945.454545454545,0.0,586.0,839.0,682.0,55,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6568921628405704,Low,0.0,5500.0,0.0,424.0,610.0,509.0,52,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6567736891608089,Low,0.0,5078.125,0.0,627.0,673.0,704.0,64,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6585572676044058,Low,0.0,7555.555555555556,0.0,58.0,187.0,68.0,9,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6553746899853612,Low,0.0,3511.278195488722,0.0,827.0,937.0,948.0,133,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6550349018223518,Low,0.0,1270.029673590505,0.0,2054.0,2485.0,2261.0,1011,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6595442124353208,Low,0.0,3469.0402476780187,0.0,3241.0,5858.0,3895.0,646,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.656510241139636,Low,0.0,3005.420054200542,0.002710027100271,2105.0,2404.0,2481.0,369,1,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,RAYAGADA,ODISHA|RAYAGADA,0.6567969556222237,Low,0.0,3735.897435897436,0.0051282051282051,2080.0,3062.0,2560.0,390,2,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.8485578399041158,Low,0.0,173822.91666666666,0.0,5086.0,32172.0,5765.0,96,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6541608025312953,Low,0.0,3231.4814814814813,0.0,311.0,819.0,373.0,108,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.65645804206585,Low,0.0,4986.8421052631575,0.0,504.0,789.0,580.0,76,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6560570929620342,Low,0.0,4890.909090909091,0.0,335.0,572.0,374.0,55,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6554360715975129,Low,0.0,4433.333333333334,0.0,272.0,554.0,304.0,60,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6551408719923579,Low,0.0,3772.727272727273,0.0,526.0,745.0,585.0,88,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6569603610639472,Low,0.0,6000.0,0.0,141.0,292.0,165.0,19,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6569648224453637,Low,0.0,5319.444444444444,0.0,582.0,856.0,642.0,72,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6556459726951984,Low,0.0,2408.6757990867577,0.0,1683.0,2054.0,1875.0,438,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6598992796333182,Low,0.0,3655.172413793104,0.0,3327.0,5913.0,3968.0,609,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6570305117147263,Low,0.0,3139.8416886543537,0.0026385224274406,2309.0,2777.0,2652.0,379,1,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,SAMBALPUR,ODISHA|SAMBALPUR,0.6585514534148893,Low,0.0,2996.376811594203,0.0,2971.0,3435.0,3341.0,552,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,SONAPUR,ODISHA|SONAPUR,0.798794979826071,Low,0.0,130305.08474576272,0.0,2852.0,16050.0,3152.0,59,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6528009164433999,Low,0.0,2287.671232876712,0.0,137.0,455.0,177.0,73,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6532678024524772,Low,0.0,2611.111111111112,0.0,197.0,419.0,252.0,54,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,SONAPUR,ODISHA|SONAPUR,0.653144232973411,Low,0.0,2594.5945945945946,0.0,137.0,357.0,178.0,37,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6531590524503917,Low,0.0,2607.843137254902,0.0,137.0,352.0,170.0,51,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6545100517192765,Low,0.0,3740.740740740741,0.0,185.0,405.0,231.0,27,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6647106559590044,Low,0.0,13000.0,0.0,94.0,168.0,129.0,3,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6537291396355692,Low,0.0,2842.1052631578946,0.0,313.0,519.0,383.0,57,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6519914473342403,Low,0.0,1084.0579710144928,0.0,442.0,1008.0,507.0,345,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6550196836713462,Low,0.0,2430.232558139535,0.0,1312.0,3108.0,1751.0,344,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6542230867670001,Low,0.0,2441.9889502762435,0.0,850.0,1327.0,1119.0,181,0,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,SONAPUR,ODISHA|SONAPUR,0.6526883513343593,Low,0.0,1992.2178988326848,0.0038910505836575,703.0,1417.0,873.0,257,1,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.9521864091518656,Low,0.0,269750.0,0.0,999.0,4401.0,1067.0,12,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6550976210450565,Low,0.0,4454.545454545454,0.0,64.0,86.0,65.0,11,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6559651472482607,Low,0.0,5250.0,0.0,51.0,61.0,56.0,8,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6537110653387711,Low,0.0,3285.714285714286,0.0,19.0,37.0,23.0,7,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6528150473360238,Low,0.0,2444.444444444445,0.0,45.0,58.0,51.0,18,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6559948079842579,Low,0.0,5181.818181818182,0.0,112.0,75.0,121.0,11,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6533912822819744,Low,0.0,3000.0,0.0,19.0,34.0,20.0,5,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.655043752040243,Low,0.0,4384.615384615385,0.0,78.0,98.0,82.0,13,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6524563126946861,Low,0.0,1679.6116504854367,0.0,328.0,243.0,343.0,103,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6550359769473926,Low,0.0,3870.967741935484,0.0,403.0,571.0,437.0,93,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.6532066655558705,Low,0.0,2456.140350877193,0.0,261.0,215.0,276.0,57,0,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,SUBARNAPUR,ODISHA|SUBARNAPUR,0.65402455737275,Low,0.0,3000.0,0.0,381.0,300.0,406.0,61,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.869053603902227,Low,0.0,195600.0,0.0,165.0,4901.0,184.0,20,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6537864582434223,Low,0.0,3250.0,0.0,85.0,116.0,93.0,28,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6575000102858564,Low,0.0,6615.384615384615,0.0,55.0,105.0,58.0,13,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6543706178934143,Low,0.0,3875.0,0.0,19.0,41.0,20.0,8,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6558505964847643,Low,0.0,5153.846153846154,0.0,47.0,76.0,47.0,13,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6552184207235987,Low,0.0,4562.5,0.0,64.0,93.0,66.0,16,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6544878544939833,Low,0.0,4000.0,0.0,6.0,15.0,6.0,3,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6547992818926741,Low,0.0,4173.913043478261,0.0,73.0,118.0,78.0,23,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6550983729600528,Low,0.0,3720.5882352941176,0.0,535.0,621.0,549.0,136,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6609612067618531,Low,0.0,8152.67175572519,0.0,1067.0,1306.0,1142.0,131,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6582290300460358,Low,0.0,6227.272727272728,0.0,727.0,662.0,760.0,88,0,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,ODISHA,SUNDARGARH,ODISHA|SUNDARGARH,0.6593526526610696,Low,0.0,7089.285714285715,0.0,821.0,982.0,859.0,112,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,ODISHA,SUNDERGARH,ODISHA|SUNDERGARH,0.8505644581763654,Low,0.0,171464.2857142857,0.0,10826.0,56239.0,12320.0,168,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,ODISHA,SUNDERGARH,ODISHA|SUNDERGARH,0.6541194274147921,Low,0.0,3056.7375886524824,0.0,399.0,1047.0,466.0,141,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,ODISHA,SUNDERGARH,ODISHA|SUNDERGARH,0.6560725335870687,Low,0.0,4692.982456140351,0.0,471.0,1086.0,557.0,114,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,ODISHA,SUNDERGARH,ODISHA|SUNDERGARH,0.655385657068828,Low,0.0,4063.829787234042,0.0,480.0,856.0,536.0,94,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,ODISHA,SUNDERGARH,ODISHA|SUNDERGARH,0.6549162613539579,Low,0.0,3971.428571428572,0.0,270.0,622.0,309.0,70,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
